1.932461,1.588849,1.936072,1.268058,1.731452,1.073169,0.649660,0.904793,0.699619,0.351696,0.242968,0.077661
2.072068,1.725034,1.858434,1.473816,1.345659,0.906908,1.154165,0.980874,0.591198,0.200926,0.248935,0.083958
1.228730,1.026622,0.896499,1.308815,1.145460,1.049777,1.127014,0.367042,0.434047,0.236911,0.158038,0.127763
2.528120,1.922160,1.865540,1.537560,1.248520,1.270910,0.788217,0.915344,0.572171,0.299141,0.293447,0.081456
2.000602,1.703935,2.170295,1.021847,1.642095,0.995735,1.217602,0.596898,0.555963,0.352560,0.241976,0.083271
2.420356,1.896714,1.873784,1.349388,1.617209,1.036681,1.066263,0.545988,0.692608,0.351805,0.237505,0.083247
1.634612,1.368308,1.621161,1.676261,1.298943,0.731906,1.467411,0.417516,0.773585,0.328754,0.232213,0.081604
2.459748,1.930058,1.901824,1.304210,1.490354,1.302106,0.836411,0.839096,0.540197,0.365957,0.212755,0.080720
1.819211,1.557654,1.571878,1.441652,1.712009,1.138330,1.209259,0.162192,0.726035,0.418715,0.226716,0.082397
1.799649,1.233389,2.628574,1.635778,0.046520,1.444324,1.910386,0.049074,0.411411,1.036976,0.038245,0.037357
1.368044,1.228906,1.168571,0.888530,1.664020,0.804168,1.119663,1.025055,0.532903,0.305517,0.183846,0.086363
2.412505,1.873580,1.758455,1.807900,1.316679,0.882002,1.070390,0.984312,0.409934,0.406094,0.239884,0.082276
1.777670,1.638721,1.817050,1.287836,1.657314,0.460419,1.354935,1.015489,0.483803,0.288119,0.229431,0.088061
2.073780,1.966441,1.746310,1.372648,1.537291,0.974634,1.123473,0.921613,0.713724,0.253434,0.195725,0.083512
1.433443,1.162019,1.750908,1.110800,1.142721,1.244438,0.881968,0.838583,1.002038,0.271582,0.287301,0.068452
2.284522,1.886363,1.799596,1.262475,1.502767,1.534877,0.692347,0.723279,0.549678,0.358196,0.304699,0.079881
1.628265,1.299151,1.733602,1.080816,1.603976,1.373788,0.626426,0.687023,0.634802,0.430735,0.220245,0.078173
1.821718,1.497151,1.743129,1.770399,1.256577,1.074592,0.860166,0.614320,0.611900,0.511055,0.217970,0.075715
0.912355,0.769696,1.126215,0.888685,0.621315,0.590297,0.583236,0.994875,0.826663,0.266703,0.265394,0.046828
2.573840,1.829085,1.912425,1.415350,1.450270,1.000979,0.942488,1.001675,0.459309,0.407160,0.216091,0.079258
2.266278,1.992040,2.121140,0.901037,1.911073,0.958663,0.681307,1.273178,0.188318,0.569085,0.268347,0.062664
2.510990,1.903720,1.742430,1.527340,1.493340,1.023440,1.078890,0.768027,0.568381,0.399416,0.177473,0.081694
1.987636,1.693322,1.860099,1.240920,1.299100,0.937833,1.584443,0.548083,0.272995,0.586522,0.156077,0.083655
2.476193,1.958873,1.808883,1.538730,1.401317,1.288383,0.955715,0.582042,0.549749,0.456708,0.229707,0.080858
2.089773,1.733705,1.994470,1.233597,1.384628,1.347468,0.964657,0.464604,0.871031,0.273926,0.239650,0.087514
2.403277,1.858182,1.926412,1.628236,1.105458,1.285754,0.962965,0.661208,0.655176,0.376325,0.229730,0.081189
1.590314,1.183522,1.766546,0.762494,1.637203,0.888104,1.396741,0.569657,0.895898,0.350295,0.186772,0.088855
2.487244,1.998784,1.691319,1.499229,1.359648,1.115399,0.971378,0.728432,0.599457,0.414559,0.214167,0.100893
2.157648,1.727111,1.903985,1.151847,1.728315,0.810230,1.460634,0.385780,0.695194,0.280298,0.214270,0.093293
2.388885,1.978993,1.628722,1.714252,1.519284,0.797101,1.263153,0.557579,0.651551,0.370277,0.229813,0.082420
1.805547,1.438804,1.778054,1.219773,1.302540,0.799646,0.982189,1.269246,0.556866,0.516971,0.216293,0.072831
2.527147,1.934256,1.782537,1.528941,1.317709,1.358980,0.788973,0.721960,0.690286,0.315112,0.254271,0.081953
2.016814,1.741622,1.655992,1.159018,2.099924,1.012686,0.837382,0.550426,0.795901,0.310663,0.239990,0.080372
2.091429,1.584538,2.104479,1.597025,1.313210,1.016171,0.859582,0.670541,0.672005,0.403506,0.222930,0.081048
1.277136,0.802847,1.365274,0.831071,0.822360,0.482292,1.324958,0.715093,0.725376,0.321782,0.263868,0.086528
2.503951,1.965716,1.744521,1.508614,1.373675,1.106692,0.986843,0.794015,0.622484,0.399428,0.204521,0.081112
2.110736,1.865065,1.985530,1.000913,1.556412,1.403849,0.993723,0.604763,0.506271,0.470997,0.198187,0.084262
2.470182,1.924761,1.924883,1.390608,1.401845,1.128856,1.080901,0.663496,0.505318,0.435507,0.231291,0.080846
1.602542,1.456278,1.638437,1.045959,1.243075,1.049897,1.423675,0.866733,0.811741,0.195099,0.210996,0.083427
2.490657,2.000919,1.775520,1.473624,1.383811,1.200418,1.000300,0.623672,0.651484,0.385237,0.218367,0.081383
1.812901,1.412827,1.758256,0.854706,1.384622,1.708846,1.135459,0.651132,0.670644,0.301563,0.203023,0.090843
2.172785,1.668912,2.075678,1.394561,1.398849,1.265362,1.060041,0.593152,0.510234,0.411403,0.252591,0.078428
1.536695,1.178182,1.369910,1.480401,1.424727,0.527463,0.962470,0.108144,0.677800,0.245013,0.317982,0.085104
2.491292,1.854429,1.780508,1.739997,1.357322,1.025929,1.046987,0.610340,0.642583,0.342439,0.228077,0.080900
1.825149,1.502879,1.856450,0.967862,2.181523,0.796498,1.245982,0.728896,0.516669,0.353503,0.253592,0.086981
2.198138,1.911805,1.790711,1.192162,1.410492,1.061527,1.317119,0.803924,0.537056,0.331588,0.241140,0.080782
1.556451,1.480159,1.766405,0.972169,1.170280,1.131965,1.348161,0.137194,0.871237,0.439937,0.207735,0.083978
2.273225,1.851805,1.774254,1.487765,1.672933,1.183857,0.837484,0.821137,0.594406,0.329867,0.188987,0.082384
1.637285,1.321445,1.959774,1.383799,1.737819,0.884815,0.803761,0.230610,0.411453,0.448929,0.241093,0.080859
1.826384,1.547586,2.076170,1.253680,1.012402,1.310067,0.853113,0.576826,0.837038,0.361040,0.297404,0.077073
0.722137,0.311913,0.545122,0.108398,1.199077,0.222862,1.453873,0.588103,0.775450,0.297875,0.118616,0.094000
2.501030,1.971480,1.803980,1.474620,1.329810,1.356930,0.990573,0.630485,0.600663,0.331289,0.267525,0.081401
2.035219,1.666601,1.912435,1.301295,1.949391,1.059994,0.899743,0.832364,0.363675,0.367712,0.240757,0.079099
2.428811,1.944670,1.873518,1.348323,1.538640,1.016584,1.000466,0.876784,0.464030,0.437832,0.202953,0.080871
1.715079,1.507254,2.041339,1.182684,1.285606,0.757686,1.277728,0.363465,0.577456,0.489126,0.299742,0.071332
2.468298,1.922152,1.878888,1.473794,1.375186,1.144556,0.963217,0.786429,0.538398,0.393273,0.237010,0.080528
1.866407,1.560514,1.873978,1.605988,1.423448,0.964556,0.836303,0.407884,0.998007,0.277922,0.242400,0.082874
2.156643,1.791042,1.811644,1.652750,1.323806,1.038640,1.184963,0.478134,0.811836,0.311862,0.206620,0.082989
1.348312,0.960548,1.382420,0.920631,1.770315,0.271035,1.257270,0.776692,0.725105,0.271426,0.363825,0.067575
2.495177,2.020322,1.725175,1.542448,1.351563,1.112978,1.132798,0.623514,0.609567,0.459935,0.206116,0.081121
1.884321,1.554737,1.846555,1.627499,1.529656,0.444111,1.233966,0.507575,0.732783,0.484043,0.252607,0.079553
2.177665,1.941498,1.683406,1.485257,1.711306,0.749155,0.911030,1.035443,0.487343,0.415050,0.230655,0.081737
1.505109,1.268975,1.883552,0.495347,1.282248,1.035578,1.187442,0.724269,0.713465,0.397965,0.248814,0.073413
2.431737,1.911444,1.701619,1.696037,1.171695,1.338528,0.984586,0.637024,0.663406,0.364401,0.209617,0.081146
1.761613,1.453288,1.753933,1.256053,1.640171,0.932394,0.377818,0.789681,0.987127,0.386033,0.283411,0.067807
1.942461,1.557208,1.707317,1.707926,1.276427,0.917512,0.946021,1.060259,0.719235,0.287779,0.299656,0.077295
0.933331,0.594899,1.436985,1.139552,0.335477,0.702824,0.897585,-0.275037,0.636321,0.195119,0.263182,0.087473
2.449051,1.888641,1.899170,1.511796,1.290924,1.191477,0.863414,0.944232,0.489097,0.385374,0.237335,0.080199
1.881770,1.540237,1.872916,0.595220,1.771910,1.254334,1.278579,0.669216,0.374308,0.390706,0.322035,0.076548
2.262483,1.891556,1.728044,1.416087,1.594113,1.193193,1.034501,0.454649,0.593083,0.485084,0.220767,0.081631
1.541605,1.427482,1.489327,1.186073,1.249462,0.526715,1.756600,0.416944,0.520952,0.501466,0.188038,0.086034
2.296810,1.800255,2.075887,1.281561,1.423106,1.179805,0.858819,0.860182,0.678393,0.343965,0.216354,0.082415
1.505438,1.099805,1.869568,1.054306,1.659428,1.282176,1.175287,0.287498,0.801388,0.303750,0.215455,0.095593
1.950783,1.765193,2.041999,1.106637,1.059153,1.311342,1.229407,0.653852,0.492222,0.342742,0.261212,0.076646
0.599544,0.072087,0.569112,0.726691,2.997950,-0.048599,-0.664403,0.238520,1.427350,1.044300,0.185216,-0.080818
2.205461,1.893861,1.699638,1.812768,1.167137,1.077117,1.211472,0.711851,0.540789,0.378862,0.245164,0.078922
1.644850,1.373177,1.836484,1.113601,1.461559,0.542672,1.482671,0.900785,0.377355,0.468030,0.163257,0.089473
1.924554,1.901365,1.473206,1.190834,1.625682,1.004065,1.022659,0.843747,0.681712,0.385668,0.208616,0.081206
1.458476,1.242489,1.808379,1.044379,0.792073,0.841431,0.517925,0.750892,0.779203,0.471640,0.284437,0.072160
1.987358,1.677276,1.746136,1.378269,1.464459,1.496056,0.595840,0.694719,0.809694,0.293544,0.244221,0.082082
1.549496,1.158818,1.722412,0.635833,1.704654,0.940441,0.549485,0.596580,0.669295,0.439232,0.241028,0.079680
1.680464,1.557754,1.461854,1.646168,0.991943,1.079354,0.688770,0.695492,0.801816,0.341274,0.273584,0.073781
0.266535,0.690592,1.136923,-0.561901,1.021544,1.201780,-0.169294,1.552285,0.336888,0.338110,0.393097,0.055499
2.545014,1.887054,1.828190,1.507156,1.428288,1.174644,0.943842,0.676897,0.627132,0.383606,0.222747,0.081185
2.148840,2.045450,2.127420,0.783017,2.304220,0.653098,0.630364,1.394540,0.079666,0.676598,0.239127,0.058246
2.458810,1.995690,1.699630,1.504375,1.628432,0.980532,1.070723,0.703068,0.617398,0.365339,0.235280,0.081971
1.947834,1.480334,1.981442,1.531352,1.302984,1.028834,1.434132,0.366026,0.727687,0.272423,0.205642,0.089007
2.531961,2.026799,1.765886,1.436514,1.439360,1.162778,0.938770,0.735569,0.571843,0.403713,0.218693,0.081037
2.112682,1.713811,1.810403,1.404651,1.447406,1.178754,1.050322,0.414239,1.039430,0.242595,0.252099,0.084810
2.416750,1.954626,1.785342,1.591593,1.172095,1.145161,1.207161,0.520440,0.686505,0.406699,0.200239,0.080513
1.633073,1.405627,1.721614,1.182034,1.727088,0.350729,0.815242,0.444548,1.004168,0.333966,0.265091,0.082382
2.453231,2.048817,1.688881,1.649989,1.296601,1.121478,1.000220,0.735066,0.608325,0.384033,0.214635,0.080776
2.202879,1.772978,1.961064,1.361862,1.548477,0.688764,1.261576,0.684541,0.684252,0.310593,0.224762,0.086529
2.372682,1.919746,1.811936,1.479181,1.520359,0.803191,1.069241,0.948932,0.511187,0.342753,0.235834,0.081949
1.655787,1.225987,2.068230,1.214035,1.439344,1.094838,0.971077,0.814630,0.725869,0.253408,0.217201,0.090128
2.510017,1.935768,1.801084,1.551567,1.199475,1.331854,0.850501,0.829764,0.544383,0.369425,0.242697,0.081313
1.890904,1.308199,1.102711,2.023072,2.521804,0.906558,-0.106561,0.296418,1.301925,1.006902,0.094446,0.011515
2.142759,1.774182,1.986418,1.458355,1.074934,1.114603,1.067141,1.014955,0.517121,0.328460,0.233890,0.079882
1.070699,1.077421,1.278517,0.748605,1.013104,0.697678,1.609303,0.429609,0.687243,0.442687,0.164951,0.088528
2.487244,1.998784,1.691319,1.499229,1.319648,1.155399,0.971378,0.768432,0.559457,0.414559,0.254167,0.100893
2.192315,1.740516,2.120691,1.146554,1.557920,0.977860,1.071030,0.703510,0.623865,0.328544,0.245496,0.082424
2.435083,2.013281,1.781815,1.393553,1.394841,1.089225,1.190354,0.610318,0.663797,0.363829,0.225798,0.081784
1.570390,1.243186,1.492158,1.158218,1.766091,0.915524,1.583030,0.520524,0.542536,0.326620,0.243800,0.088145
2.440124,2.038363,1.795447,1.333888,1.470256,1.213319,0.968641,0.701119,0.634298,0.343867,0.248107,0.081139
1.703309,1.547644,1.924976,1.059788,1.540243,1.460193,0.952836,0.355582,0.521650,0.596866,0.196233,0.081431
2.200531,1.891478,1.734313,1.469731,1.193867,1.285461,1.370424,0.401656,0.636949,0.413008,0.231577,0.079125
1.276998,0.978210,1.506518,1.415905,1.210030,0.490418,1.133905,0.457398,1.055431,0.434865,0.228411,0.067352
2.487205,1.954364,1.739359,1.620747,1.372435,1.007500,1.134542,0.738947,0.517601,0.418648,0.212551,0.081260
1.889775,1.555643,2.001226,1.273713,1.771513,0.625011,0.969649,0.740088,0.717032,0.436944,0.199379,0.085269
2.144405,1.918037,1.956660,1.359857,1.407098,0.875472,1.227577,0.767172,0.442432,0.413665,0.203569,0.082395
1.638004,1.416605,1.554631,1.013717,0.905498,1.276527,1.252208,0.700493,0.534709,0.488118,0.282189,0.063928
2.387604,1.898747,1.751717,1.473185,1.554018,1.255832,0.640410,0.718876,0.747575,0.400036,0.204986,0.079574
1.547986,1.258637,1.613315,1.096931,2.158529,0.986811,0.726558,0.664032,0.449173,0.392944,0.219846,0.085018
1.932197,1.516358,1.675908,1.486778,1.205886,1.655545,0.813546,0.572143,0.725028,0.245906,0.280993,0.081744
0.820218,0.464742,1.461050,0.143425,1.225095,0.577403,0.703956,0.155856,0.568914,0.474231,0.058541,0.092325
2.527244,1.998784,1.731319,1.499229,1.359648,1.115399,0.971378,0.768432,0.599457,0.414559,0.254167,0.060893
2.142453,1.792888,1.832798,1.238709,1.836110,0.917690,1.173367,0.671038,0.560436,0.379615,0.230807,0.084075
2.444856,2.002131,1.740794,1.447583,1.549669,1.004661,0.935894,0.841915,0.618474,0.354181,0.236546,0.080568
1.750443,1.433148,1.967623,1.137003,1.223271,0.866289,1.229642,0.630741,0.965297,0.257901,0.239580,0.086697
2.480138,1.956844,1.832858,1.478617,1.424904,1.181815,0.807045,0.758162,0.654647,0.358151,0.228160,0.080995
1.894265,1.464128,1.909128,1.315373,1.709027,1.004911,0.993445,0.642737,0.789413,0.283906,0.210677,0.087344
2.218890,1.863248,2.020927,1.561895,1.068152,0.932821,1.294931,0.714894,0.557962,0.361080,0.239397,0.078814
1.491024,1.286596,1.654812,0.921830,1.265476,0.137145,0.880878,0.916546,0.634377,0.395942,0.257800,0.085749
2.527244,1.958784,1.691319,1.499229,1.319648,1.115399,0.971378,0.728432,0.559457,0.374559,0.214167,0.060893
2.005755,1.546316,1.836404,1.522220,1.529794,0.639807,1.302000,0.896742,0.334701,0.440465,0.237687,0.082460
2.284996,1.829174,1.900033,1.487349,1.577908,0.772636,0.902163,0.730858,0.776712,0.373551,0.265955,0.080757
1.586148,1.382354,1.655637,0.875381,1.369195,0.989056,0.788284,0.902785,0.307885,0.403111,0.298443,0.071904
2.538915,1.944135,1.277041,1.443404,1.597440,1.674538,1.081735,0.363066,0.247456,0.363204,0.461027,0.090674
1.577625,1.396099,1.962960,1.398386,1.644462,0.868300,0.553636,0.881216,0.458765,0.403411,0.262434,0.073101
1.875010,1.541107,1.781034,1.405627,1.278880,1.196548,1.289291,0.895773,0.486550,0.186395,0.293861,0.079623
0.987193,0.737988,0.350504,0.346898,0.753103,1.273090,1.189145,0.400469,0.925764,0.402439,0.103481,0.042012
2.482045,1.976312,1.791639,1.579269,1.247316,1.146808,0.962272,0.868342,0.512360,0.400789,0.237856,0.080793
1.899082,1.772520,1.893416,0.949626,1.572227,0.982212,1.401862,0.507174,0.581522,0.409071,0.223052,0.085028
2.152932,1.796584,1.978238,1.411762,1.493858,0.993014,1.132550,0.577912,0.731973,0.336034,0.200611,0.086174
1.516127,1.152168,1.268967,1.620349,1.321052,0.796916,1.256260,0.388060,0.548915,0.281053,0.276635,0.084088
2.383768,1.896516,1.918279,1.320737,1.500672,1.249129,0.851353,0.689702,0.617984,0.430362,0.210995,0.081307
1.532837,1.453759,1.641235,1.302553,1.458126,0.992868,1.221962,0.249361,0.677971,0.505751,0.285114,0.067593
1.976612,1.576117,1.859290,1.638610,0.877695,1.270161,1.280883,0.533146,0.705014,0.364717,0.247525,0.075928
1.224738,1.175468,1.339628,0.688716,1.303593,0.678678,0.847069,0.714034,0.564357,0.382275,0.253875,0.086680
2.282706,1.915981,1.880076,1.544174,1.239230,0.954178,1.157721,0.919094,0.427056,0.355175,0.271231,0.078598
1.704981,1.623126,1.510456,1.180646,1.778351,0.354096,1.022427,0.905514,0.784284,0.408575,0.262002,0.074892
1.910056,1.752084,1.515815,1.373496,1.658426,0.745782,1.310098,0.753970,0.832582,0.243791,0.182693,0.088187
1.460861,1.093170,1.329762,0.955231,0.941389,1.534280,0.973944,0.654605,0.927021,0.154765,0.181676,0.095657
2.044563,1.730836,1.818283,1.217029,1.470659,1.539096,0.805335,0.893190,0.480061,0.344353,0.236370,0.081092
1.518307,1.353565,1.417764,1.120287,1.472095,1.221311,0.684715,0.645097,0.846515,0.210968,0.270715,0.080286
1.649243,1.540057,1.569747,1.378420,1.272025,1.012459,0.923697,0.575253,0.380967,0.551142,0.250578,0.075016
0.814064,0.723454,0.912790,0.774142,0.773374,0.112594,0.491173,0.403996,0.592858,0.475575,0.263645,0.082622
2.492858,1.841280,1.916480,1.542533,1.365242,1.046137,0.984589,0.799472,0.552936,0.376706,0.236507,0.081117
2.047561,1.601253,2.123959,0.930526,1.581988,1.201292,0.722471,1.134209,0.484133,0.364425,0.313828,0.067568
2.445735,1.926784,1.756954,1.534820,1.512354,0.959294,0.988701,0.679095,0.661785,0.406102,0.214614,0.081574
1.807776,1.609857,1.738126,1.193954,1.196437,0.792779,1.726280,0.646322,0.481378,0.445523,0.186219,0.083901
2.480251,1.926990,1.780566,1.409647,1.470186,1.219301,0.976200,0.767708,0.455750,0.477741,0.223375,0.080529
1.848885,1.652447,1.797221,1.106644,1.511245,1.213239,1.072426,0.553209,0.909933,0.204082,0.254963,0.084863
2.250436,1.866856,1.782860,1.509362,1.061426,1.368367,1.195924,0.711938,0.655101,0.259296,0.241432,0.081513
1.440053,1.345797,1.544505,0.483004,1.597526,0.770254,0.865121,0.579815,0.899379,0.285837,0.265180,0.083004
2.502751,1.986352,1.753276,1.516223,1.378549,1.105357,1.038523,0.808235,0.494977,0.443975,0.217043,0.081086
1.892806,1.616186,1.637385,1.260130,1.855576,0.774248,1.433630,0.520253,0.532661,0.407176,0.262828,0.084230
2.179043,1.847803,1.723381,1.562519,1.602207,0.817152,1.090956,0.601661,0.753469,0.311815,0.260446,0.081159
1.556612,1.380476,2.041480,1.077021,0.918286,0.685414,0.958889,1.018592,0.391650,0.372136,0.321259,0.069306
2.391542,1.974215,1.747096,1.585411,1.195790,1.321144,0.758232,0.837519,0.727261,0.289999,0.241854,0.082101
1.735906,1.464044,1.426274,1.145571,1.930519,1.176611,0.833352,0.810047,0.722798,0.272121,0.152637,0.090989
1.841765,1.597088,2.141522,1.490407,1.247448,0.975595,0.692051,0.907677,0.466565,0.436015,0.277585,0.072573
1.006590,0.796544,1.313328,0.763235,0.657366,0.422418,0.983953,0.389421,0.296681,0.768957,0.249661,0.088654
2.497611,1.985555,1.715870,1.617019,1.369740,1.085054,0.915562,0.804623,0.620002,0.360698,0.225683,0.081080
1.985863,1.613197,2.023648,0.972865,1.698181,1.162244,0.743565,0.626801,0.748758,0.446162,0.202426,0.083295
2.346764,1.874981,1.864873,1.481461,1.330508,1.129299,1.192556,0.640387,0.400992,0.516012,0.242773,0.077744
1.334102,1.119362,1.470915,1.129910,1.355666,0.878753,1.475342,0.749147,0.748224,0.328520,0.281291,0.066629
2.359693,1.978368,1.848005,1.316288,1.380462,1.295045,0.982197,0.559600,0.745619,0.336609,0.226820,0.082792
1.583150,1.495589,1.452467,1.107699,1.560852,1.335785,1.235747,0.602952,0.494514,0.398402,0.227609,0.084258
1.924659,1.646381,1.959360,1.509029,1.421237,1.216924,1.140400,0.297837,0.558818,0.588890,0.220980,0.075710
1.375026,1.238483,1.159977,1.164363,1.181465,0.463726,1.030921,0.427288,0.795858,0.334626,0.265484,0.085950
2.363363,1.986222,1.716720,1.712324,1.395598,0.962853,0.970229,0.652271,0.683560,0.405470,0.216990,0.081100
1.710861,1.271341,1.667622,0.956266,1.879539,0.677971,1.148388,1.016625,0.477910,0.320265,0.251164,0.080869
1.922551,1.684138,1.729898,1.262963,1.426232,0.982965,1.453943,0.774936,0.554783,0.355802,0.210082,0.083485
1.233881,1.278205,1.815210,0.731441,0.990818,1.067485,1.189288,0.214788,0.734392,0.501570,0.318450,0.062699
2.031042,1.908253,1.684391,1.499860,1.578969,1.166949,0.704564,0.756888,0.738497,0.334904,0.234400,0.079240
1.495902,1.428574,1.647773,1.050649,1.490411,0.861959,0.909842,0.196865,0.267896,0.445965,0.299411,0.081147
1.581976,1.290133,2.093179,1.592521,1.036586,1.274774,0.558585,0.344813,0.660788,0.457134,0.320250,0.062478
0.760188,0.537753,1.017503,0.076468,0.863534,0.429642,1.077411,0.134301,0.557384,0.340242,0.293338,0.098430
2.445577,1.983743,1.820144,1.389309,1.308200,1.371231,1.002149,0.717222,0.563606,0.393382,0.229882,0.081488
1.882638,1.578284,1.793369,1.338840,1.662853,0.994904,0.975415,0.820038,0.342153,0.473752,0.239585,0.077178
2.217815,1.990790,1.693568,1.276869,1.620902,1.070101,0.984224,0.838934,0.452386,0.475599,0.208739,0.082056
1.503983,1.262336,1.900075,1.112093,1.301233,0.545433,1.333234,0.133018,0.729802,0.414768,0.202254,0.091813
2.295659,1.743595,1.872096,1.494682,1.528425,1.233650,0.860087,0.783715,0.437202,0.444089,0.240387,0.078536
1.584030,1.376047,1.930044,1.394907,1.313930,0.919914,0.741591,0.298809,0.885881,0.396907,0.230985,0.081258
1.999057,1.639264,1.654602,1.610707,1.197526,0.885159,1.251354,0.644293,0.843741,0.291709,0.215652,0.082323
1.336175,1.067019,1.387875,0.835443,1.509780,0.315168,1.245585,0.668368,0.920928,0.669983,0.144687,0.068621
2.380221,2.021101,1.593352,1.534074,1.440538,1.165384,1.089103,0.558081,0.676317,0.380270,0.227176,0.080314
